Wall time,Step,Value
1695685855.0500307,190,-145.33990478515625
1695685859.0029392,191,-120.9205322265625
1695685863.4873602,192,-99.99127197265625
1695685867.6301558,193,-94.11922454833984
1695685871.340946,194,-132.44859313964844
1695685876.366304,195,-225.23770141601562
1695685881.3252041,196,206.26095581054688
1695685886.1016614,197,-122.35531616210938
1695685889.9263341,198,-109.24827575683594
1695685894.1021585,199,133.41055297851562
1695685899.8960962,200,100.69929504394531
1695685903.954688,201,-132.52264404296875
1695685907.8242805,202,-133.573486328125
1695685913.6992066,203,-148.49407958984375
1695685918.0699317,204,-90.0685043334961
1695685923.4057415,205,-195.7786865234375
1695685927.929184,206,-129.05438232421875
1695685931.6159704,207,-136.4474639892578
1695685935.2213192,208,-173.64596557617188
1695685938.9895346,209,-238.47518920898438
1695685942.337917,210,-244.77438354492188
1695685946.2826211,211,241.66014099121094
1695685951.841092,212,26.003067016601562
1695685955.5149155,213,28.85474395751953
1695685959.257279,214,-235.44839477539062
1695685962.7974238,215,37.28662872314453
1695685966.7121274,216,-15.5335054397583
1695685970.4001253,217,90.92088317871094
1695685974.4339983,218,-139.11448669433594
1695685978.0393894,219,1.9429454803466797
1695685981.7966516,220,262.2172546386719
1695685985.5824265,221,-236.73451232910156
1695685990.1826994,222,-123.72486114501953
1695685994.395596,223,-225.13754272460938
1695685999.1712563,224,-184.51272583007812
1695686002.9147656,225,-27.98971939086914
1695686007.8342283,226,127.68395233154297
1695686015.0078313,227,198.07461547851562
1695686019.40397,228,-25.104331970214844
1695686023.2309158,229,19.94158363342285
1695686027.276465,230,-120.08167266845703
1695686031.3218489,231,-130.2075653076172
1695686035.316333,232,-143.52536010742188
1695686038.891509,233,185.770751953125
1695686044.7405436,234,8.743278503417969
1695686048.2666903,235,-119.96260070800781
1695686052.1534858,236,-139.04840087890625
1695686056.702825,237,-194.85458374023438
1695686063.0982254,238,150.14410400390625
1695686066.9921124,239,-117.5743408203125
1695686071.2505267,240,-37.670291900634766
1695686074.8516245,241,-79.77433776855469
1695686079.289163,242,-190.26931762695312
1695686083.222607,243,-141.9966278076172
1695686086.9501688,244,-124.81454467773438
1695686090.6475163,245,12.20074462890625
1695686095.894561,246,23.134910583496094
1695686099.705341,247,-224.71273803710938
1695686103.3535185,248,-41.300445556640625
1695686109.4592676,249,81.9687271118164
1695686114.1395822,250,23.557052612304688
1695686118.2682846,251,-113.754150390625
1695686121.6050026,252,-101.64080047607422
1695686128.5892942,253,-250.84051513671875
1695686135.3632271,254,-4.345237731933594
1695686140.0544798,255,-93.29508972167969
1695686147.3285394,256,-48.27841567993164
1695686153.4694998,257,52.03395080566406
1695686158.2412474,258,-184.54014587402344
1695686165.264623,259,-71.08499145507812
1695686174.0213647,260,4.372372627258301
1695686180.4212174,261,-202.755126953125
1695686185.7036195,262,255.09414672851562
1695686190.0075023,263,202.93991088867188
1695686195.1866357,264,217.2677764892578
1695686199.4003735,265,-175.07208251953125
1695686203.9986122,266,-190.11138916015625
1695686209.3468323,267,-254.3033905029297
1695686215.343912,268,6.035051345825195
1695686219.5367246,269,-57.842681884765625
1695686223.8591454,270,-27.28291893005371
1695686227.4937503,271,-108.05841827392578
1695686230.8644383,272,-78.7648696899414
1695686234.8131,273,-87.75035095214844
1695686239.5496135,274,-122.41709899902344
1695686243.1997044,275,47.28656005859375
1695686246.908786,276,-69.76860046386719
