Wall time,Step,Value
1695682776.3653684,0,25.875
1695682777.250967,1,30.923076629638672
1695682778.1311092,2,51.375
1695682779.0109591,3,51.375
1695682779.8852265,4,62.0
1695682780.745524,5,60.14285659790039
1695682781.6352744,6,63.85714340209961
1695682782.5378914,7,76.83333587646484
1695682783.420547,8,74.0
1695682784.3736773,9,75.83333587646484
1695682785.2482204,10,109.25
1695682786.154489,11,81.83333587646484
1695682787.04448,12,93.19999694824219
1695682787.9462938,13,100.75
1695682788.897487,14,113.75
1695682789.7707925,15,136.3333282470703
1695682790.7120154,16,146.0
1695682791.7073908,17,156.3333282470703
1695682792.671014,18,160.3333282470703
1695682793.6426198,19,172.6666717529297
1695682794.7045617,20,179.6666717529297
1695682795.7149956,21,182.0
1695682796.6017613,22,200.0
1695682797.712639,23,187.3333282470703
1695682798.7689743,24,196.3333282470703
1695682799.7512996,25,200.0
1695682800.7144032,26,200.0
1695682801.5779493,27,200.0
1695682802.577,28,197.6666717529297
1695682803.4502535,29,200.0
1695682804.33877,30,200.0
1695682805.2148166,31,200.0
1695682806.0815437,32,200.0
1695682806.9869888,33,200.0
1695682807.8641741,34,200.0
1695682808.7414694,35,200.0
1695682809.643158,36,200.0
1695682810.5143142,37,200.0
1695682811.4045987,38,200.0
1695682812.291077,39,200.0
1695682813.1840613,40,200.0
1695682814.1284626,41,200.0
1695682815.0894487,42,200.0
1695682816.0082824,43,200.0
1695682816.9527178,44,200.0
1695682817.8805916,45,200.0
1695682818.8036435,46,200.0
1695682819.689804,47,200.0
1695682820.6195405,48,200.0
1695682821.5287929,49,200.0
1695682822.4807973,50,200.0
1695682823.441937,51,200.0
1695682824.366743,52,200.0
1695682825.2650142,53,200.0
1695682826.1547947,54,200.0
1695682827.074978,55,200.0
1695682828.0301237,56,200.0
1695682828.9174135,57,200.0
1695682829.851561,58,200.0
1695682830.7280009,59,200.0
1695682831.6587822,60,200.0
1695682832.5642862,61,200.0
1695682833.4674582,62,200.0
1695682834.3520298,63,200.0
1695682835.2221766,64,200.0
1695682836.098848,65,200.0
1695682836.9931498,66,200.0
1695682837.8697262,67,200.0
1695682838.7423968,68,200.0
1695682839.6310742,69,200.0
1695682840.5030415,70,200.0
1695682841.3888426,71,200.0
1695682842.2575657,72,200.0
1695682843.141181,73,200.0
1695682844.0406377,74,200.0
1695682844.9025147,75,200.0
1695682845.7648554,76,200.0
1695682846.6273847,77,200.0
1695682847.4917965,78,200.0
1695682848.3586478,79,200.0
1695682849.2420368,80,200.0
1695682850.1247866,81,200.0
1695682851.023167,82,200.0
1695682851.9111488,83,200.0
1695682852.8066695,84,200.0
1695682853.6870875,85,200.0
1695682854.5827167,86,200.0
1695682855.4558532,87,200.0
1695682856.3360238,88,200.0
1695682857.22152,89,200.0
1695682858.091128,90,200.0
1695682858.9738197,91,200.0
1695682859.872214,92,200.0
1695682860.7616937,93,200.0
1695682861.666978,94,200.0
1695682862.5394702,95,200.0
1695682863.415025,96,200.0
1695682864.3049319,97,200.0
1695682865.2652874,98,200.0
1695682866.195079,99,200.0
