Wall time,Step,Value
1695703417.663494,0,2052.0
1695703420.6748097,1,4112.0
1695703423.507783,2,6162.0
1695703426.4787345,3,8225.0
1695703429.3476348,4,10281.0
1695703432.1198993,5,12304.0
1695703435.0943131,6,14312.0
1695703438.0281782,7,16353.0
1695703440.961868,8,18371.0
1695703443.740557,9,20388.0
1695703446.6366444,10,22410.0
1695703449.5268908,11,24437.0
1695703452.6274207,12,26579.0
1695703455.5158153,13,28638.0
1695703458.3153136,14,30647.0
1695703461.2534282,15,32667.0
1695703464.0645652,16,34680.0
1695703466.9180038,17,36702.0
1695703469.7319565,18,38728.0
1695703473.27333,19,40843.0
1695703476.9025638,20,42931.0
1695703480.9974358,21,44970.0
1695703485.1777627,22,47010.0
1695703488.4503691,23,49048.0
1695703492.6111355,24,51122.0
1695703495.4498844,25,53153.0
1695703498.7483106,26,55160.0
1695703501.839779,27,57234.0
1695703505.1555235,28,59354.0
1695703508.244663,29,61368.0
1695703510.9501429,30,63414.0
1695703513.6459117,31,65426.0
1695703516.5467472,32,67435.0
1695703519.3445818,33,69481.0
1695703522.3576643,34,71541.0
1695703525.3463323,35,73569.0
1695703528.3552415,36,75689.0
1695703531.3079772,37,77692.0
1695703534.4757383,38,79817.0
1695703537.3356428,39,81845.0
1695703540.5416343,40,83870.0
1695703543.8298314,41,86030.0
1695703546.8734126,42,88058.0
1695703549.9352694,43,90142.0
1695703553.1916342,44,92237.0
1695703557.1333694,45,94434.0
1695703560.7486994,46,96662.0
1695703570.2848027,47,99482.0
1695703574.3163884,48,101515.0
1695703580.144336,49,103878.0
1695703586.1613562,50,106167.0
1695703592.0619957,51,108545.0
1695703597.3903854,52,110564.0
1695703606.8162277,53,113142.0
1695703613.8432386,54,115273.0
1695703620.4008284,55,117925.0
1695703627.3929775,56,120696.0
1695703636.9318974,57,122761.0
1695703646.665372,58,125033.0
1695703657.266414,59,128011.0
1695703667.5237436,60,130481.0
1695703675.4531045,61,132649.0
1695703687.0065591,62,135452.0
1695703695.2876253,63,137831.0
1695703705.8933055,64,140295.0
1695703710.4754932,65,142318.0
1695703719.5184622,66,145032.0
1695703727.260654,67,147904.0
1695703733.0805013,68,150103.0
1695703738.3416705,69,152120.0
1695703747.0050373,70,154860.0
1695703751.1616344,71,156891.0
1695703757.204062,72,158891.0
1695703767.740194,73,161116.0
1695703774.93853,74,163274.0
1695703781.5762296,75,165612.0
1695703791.1308784,76,167748.0
1695703798.083524,77,169748.0
1695703805.4636922,78,172243.0
1695703812.6596785,79,174252.0
1695703820.2261376,80,176264.0
1695703826.595519,81,178371.0
1695703833.082952,82,180940.0
1695703839.7953732,83,183637.0
1695703848.1111977,84,185700.0
1695703857.7413962,85,188310.0
1695703863.6692119,86,190901.0
1695703870.6191192,87,192978.0
1695703879.4446867,88,194978.0
1695703884.1163976,89,197347.0
1695703890.927804,90,199574.0
1695703900.7202442,91,201704.0
1695703910.8943195,92,203753.0
1695703922.829545,93,205945.0
1695703940.331346,94,208626.0
1695703948.7161422,95,210929.0
1695703954.2692182,96,212931.0
1695703962.3908734,97,215087.0
1695703972.6577022,98,217571.0
1695703981.9719665,99,220500.0
1695703989.8981602,100,222928.0
1695703994.4736295,101,225024.0
1695704003.5818746,102,227615.0
1695704012.6714742,103,230541.0
1695704018.8144965,104,232880.0
1695704026.0732086,105,234880.0
1695704033.6992579,106,237542.0
1695704042.4039574,107,239743.0
1695704050.8396447,108,241743.0
1695704060.0700765,109,243885.0
1695704067.046577,110,245885.0
1695704074.590022,111,248077.0
1695704083.9695928,112,250675.0
1695704093.276983,113,253301.0
1695704101.5631695,114,255542.0
1695704109.1141348,115,257749.0
1695704117.351355,116,259749.0
1695704123.606911,117,262280.0
1695704130.692843,118,264369.0
1695704136.4815784,119,266369.0
1695704145.52508,120,268581.0
1695704152.5371783,121,270728.0
1695704161.3822334,122,272936.0
1695704168.0922322,123,274936.0
1695704178.314818,124,277510.0
1695704186.3705196,125,279510.0
1695704194.340241,126,281762.0
1695704202.2132401,127,284248.0
1695704209.7203326,128,286905.0
1695704218.6146336,129,288905.0
1695704228.5399656,130,291878.0
1695704239.2212987,131,293878.0
1695704246.4734077,132,295878.0
1695704342.6978202,133,298250.0
1695704349.485607,134,300250.0
1695704358.7877576,135,302250.0
1695704370.2785637,136,304735.0
1695704380.4364767,137,306735.0
1695704388.1432505,138,308735.0
1695704395.5282738,139,310735.0
1695704402.735459,140,312735.0
1695704410.654964,141,314735.0
1695704419.6088352,142,316735.0
1695704427.699501,143,318963.0
1695704434.356331,144,321214.0
1695704441.3540244,145,323258.0
1695704446.675133,146,325664.0
1695704453.720012,147,327664.0
1695704460.782629,148,329664.0
1695704468.8723142,149,332128.0
1695704475.8081577,150,334303.0
1695704482.1661854,151,336303.0
1695704485.9190438,152,338331.0
1695704489.8103752,153,340418.0
1695704493.9279706,154,342448.0
1695704498.022911,155,344525.0
1695704505.1384714,156,347388.0
1695704509.3816864,157,349404.0
1695704515.0703192,158,351507.0
1695704521.8994114,159,354319.0
1695704529.644877,160,356663.0
1695704536.1529088,161,358807.0
1695704543.55366,162,361013.0
1695704551.8212538,163,363013.0
1695704557.9818046,164,365013.0
1695704565.21673,165,367419.0
1695704573.1692462,166,369635.0
1695704579.649312,167,371635.0
1695704587.9510658,168,373845.0
1695704594.3560472,169,375845.0
1695704602.0664186,170,378030.0
1695704610.0565407,171,380030.0
1695704616.364466,172,382030.0
1695704622.8616688,173,384060.0
1695704630.942517,174,386060.0
1695704639.8927133,175,388390.0
1695704647.8297994,176,390390.0
1695704656.8034172,177,392390.0
1695704666.177109,178,394390.0
1695704675.8757381,179,396390.0
1695704685.8711033,180,398390.0
1695704696.1457565,181,400390.0
1695704704.319454,182,402390.0
1695704713.2221339,183,404390.0
1695704720.9659498,184,406390.0
1695704729.3131557,185,408667.0
1695704737.318249,186,410667.0
1695704744.377999,187,412667.0
1695704751.3034024,188,414667.0
1695704759.535297,189,417080.0
1695704766.3992858,190,419445.0
1695704773.798341,191,421445.0
1695704781.0365515,192,423742.0
1695704788.5904872,193,426185.0
1695704795.8039079,194,428388.0
1695704803.4849718,195,430583.0
1695704812.4233074,196,433471.0
1695704820.5058923,197,435660.0
1695704830.2213254,198,438373.0
1695704838.5640113,199,441086.0
1695704845.4192028,200,443239.0
1695704852.7887628,201,445643.0
1695704859.7214856,202,447643.0
1695704866.605635,203,450246.0
1695704874.4594107,204,452690.0
1695704882.4016175,205,454885.0
1695704888.7533386,206,457023.0
1695704897.347921,207,459404.0
1695704904.2397614,208,461967.0
1695704910.7326021,209,464212.0
1695704917.515318,210,466667.0
1695704926.8706641,211,469414.0
1695704934.9764597,212,471911.0
1695704942.6704314,213,474399.0
1695704951.397425,214,476736.0
1695704959.3252711,215,479232.0
1695704967.030917,216,481232.0
1695704975.1572425,217,483538.0
1695704982.7333984,218,485538.0
1695704990.4171724,219,487538.0
1695704998.0169022,220,490247.0
1695705006.120779,221,492438.0
1695705013.3113613,222,494701.0
1695705018.5253065,223,496734.0
1695705024.241327,224,498734.0
1695705032.8616183,225,501723.0
1695705041.6009634,226,504449.0
1695705046.7724855,227,506717.0
1695705052.4482353,228,509144.0
1695705062.9824605,229,511892.0
1695705070.6475306,230,514244.0
1695705078.8997345,231,516492.0
1695705086.057247,232,518908.0
1695705093.4672985,233,520908.0
1695705101.2065244,234,522908.0
1695705109.8260648,235,525780.0
1695705118.9878764,236,528452.0
1695705128.5408058,237,531020.0
1695705136.9481266,238,533849.0
1695705144.7805989,239,536239.0
1695705153.1453152,240,538367.0
1695705161.8969603,241,541215.0
1695705167.9322944,242,543709.0
1695705174.984756,243,545807.0
1695705180.2035506,244,548045.0
1695705185.3670428,245,550240.0
1695705192.18994,246,553109.0
1695705197.71954,247,555122.0
1695705202.5548291,248,557231.0
1695705207.4603837,249,559231.0
1695705214.626494,250,561231.0
1695705220.4247355,251,563412.0
1695705226.4044323,252,565490.0
1695705232.3166995,253,567705.0
1695705240.6531892,254,570092.0
1695705249.941563,255,572092.0
1695705257.2096431,256,574095.0
1695705264.8234262,257,576726.0
1695705273.0892067,258,578726.0
1695705278.4660213,259,580882.0
1695705286.257237,260,583153.0
1695705293.9293733,261,585918.0
1695705299.7456229,262,588089.0
1695705305.5980704,263,590152.0
1695705311.0996482,264,592499.0
1695705316.2527244,265,594523.0
1695705324.9518924,266,597284.0
1695705332.165721,267,599399.0
1695705340.8670135,268,602143.0
1695705346.4024909,269,604305.0
1695705352.4396536,270,606795.0
1695705358.0031512,271,609132.0
1695705366.4330637,272,611383.0
1695705373.9348865,273,613531.0
1695705381.5779881,274,615641.0
1695705389.4699342,275,617822.0
1695705396.8606822,276,620180.0
1695705404.759374,277,622180.0
