Wall time,Step,Value
1695682314.3906038,0,35.153846740722656
1695682315.3816035,1,34.33333206176758
1695682316.4110885,2,69.5
1695682317.484126,3,56.875
1695682318.3976583,4,58.0
1695682319.3653367,5,70.5
1695682320.5249991,6,81.80000305175781
1695682321.847012,7,92.80000305175781
1695682323.2564614,8,129.75
1695682324.6180208,9,179.0
1695682325.992144,10,143.0
1695682327.0871072,11,140.0
1695682328.304449,12,150.6666717529297
1695682329.4906454,13,139.0
1695682330.5529237,14,151.0
1695682331.7420878,15,120.5
1695682333.0425513,16,126.25
1695682334.149876,17,146.6666717529297
1695682335.2098472,18,157.0
1695682336.2034938,19,163.3333282470703
1695682337.1687493,20,95.5999984741211
1695682338.1379063,21,64.57142639160156
1695682339.2516022,22,64.85713958740234
1695682340.2002444,23,55.75
1695682341.0888295,24,46.11111068725586
1695682342.0283766,25,50.0
1695682342.9756563,26,47.77777862548828
1695682343.898859,27,48.11111068725586
1695682344.7841284,28,45.0
1695682345.9168952,29,42.099998474121094
1695682346.9196193,30,48.11111068725586
1695682347.96379,31,46.0
1695682348.920053,32,51.22222137451172
1695682349.8435328,33,53.625
1695682350.780902,34,49.44444274902344
1695682351.7077553,35,50.44444274902344
1695682352.655182,36,52.875
1695682353.6345987,37,55.5
1695682354.639934,38,62.28571319580078
1695682355.5923374,39,60.28571319580078
1695682356.569386,40,61.85714340209961
1695682357.5423918,41,67.14286041259766
1695682358.6146405,42,66.85713958740234
1695682359.5924706,43,67.16666412353516
1695682360.581156,44,58.0
1695682361.641312,45,92.4000015258789
1695682362.5615442,46,67.83333587646484
1695682363.5484738,47,118.25
1695682364.608018,48,100.5
1695682365.6886644,49,111.75
1695682366.7390177,50,115.75
1695682367.7873864,51,149.75
1695682368.8069687,52,118.5
1695682369.826102,53,136.6666717529297
1695682370.8611026,54,88.19999694824219
1695682371.8146484,55,114.25
1695682372.7639534,56,116.5
1695682373.7743006,57,108.75
1695682374.817232,58,108.0
1695682375.8923244,59,119.75
1695682377.0270526,60,93.5999984741211
1695682377.961541,61,124.0
1695682378.955459,62,127.75
1695682380.029445,63,119.5
1695682380.9856174,64,113.75
1695682382.3596108,65,83.0
1695682383.4196997,66,67.0
1695682384.4246993,67,68.33333587646484
1695682385.4119465,68,76.0
1695682386.492949,69,58.85714340209961
1695682387.5090678,70,54.5
1695682388.4831164,71,56.125
1695682389.4223826,72,58.0
1695682390.3027108,73,57.28571319580078
1695682391.2325704,74,51.75
1695682392.1531909,75,49.77777862548828
1695682393.0390468,76,53.625
1695682393.9342318,77,52.5
1695682394.847743,78,46.66666793823242
1695682395.8900104,79,50.875
1695682396.9003356,80,60.0
1695682397.8428342,81,50.75
1695682398.8298664,82,61.42856979370117
1695682399.923941,83,64.28571319580078
1695682400.8631506,84,74.66666412353516
1695682401.9342642,85,59.28571319580078
1695682403.040229,86,74.66666412353516
1695682404.1968803,87,91.5999984741211
1695682405.2171648,88,85.19999694824219
1695682406.1804597,89,87.4000015258789
1695682407.1603181,90,89.0
1695682408.1919885,91,109.25
1695682409.122624,92,87.19999694824219
1695682410.1280928,93,121.75
1695682411.0931323,94,105.5
1695682412.114607,95,84.4000015258789
1695682413.1956303,96,115.0
1695682414.3181055,97,104.75
1695682415.5486784,98,137.0
1695682416.4488125,99,102.5
