Wall time,Step,Value
1695687110.783966,0,-132.0583038330078
1695687113.3652062,1,-161.93826293945312
1695687115.8627646,2,-202.8465576171875
1695687118.4798796,3,-173.00677490234375
1695687121.1679842,4,-114.38493347167969
1695687123.8112617,5,-115.3066177368164
1695687126.53339,6,-228.445068359375
1695687129.2319663,7,-118.574462890625
1695687132.1663146,8,-188.6409912109375
1695687136.3149629,9,-40.810340881347656
1695687139.1384964,10,-181.71588134765625
1695687141.8777094,11,-131.69696044921875
1695687144.6942096,12,-69.03219604492188
1695687147.5788221,13,-106.37507629394531
1695687150.2421093,14,-139.59986877441406
1695687153.0820904,15,-110.50432586669922
1695687155.9614832,16,-119.72430419921875
1695687159.0602412,17,-112.13392639160156
1695687162.1602988,18,-170.134033203125
1695687166.308637,19,-98.0290756225586
1695687172.9037323,20,38.933807373046875
1695687176.0109856,21,-36.507537841796875
1695687179.0050566,22,-78.66973876953125
1695687182.2892363,23,-40.086299896240234
1695687185.395835,24,-33.23381423950195
1695687189.6063764,25,-63.95979690551758
1695687192.7707663,26,-86.5125503540039
1695687195.8807387,27,-144.4082794189453
1695687199.0574455,28,-178.95709228515625
1695687202.094973,29,-21.667022705078125
1695687204.9867985,30,-100.59378051757812
1695687207.893536,31,-59.3782844543457
1695687211.160843,32,-42.73447036743164
1695687216.386622,33,-24.48760223388672
1695687221.82587,34,-12.51678466796875
1695687228.0814404,35,-127.28408813476562
1695687233.41869,36,-22.43917465209961
1695687239.2062345,37,20.05849838256836
1695687246.214325,38,-264.723388671875
1695687250.5976412,39,-161.01287841796875
1695687256.2424674,40,-102.99003601074219
1695687259.6291027,41,-53.642333984375
1695687263.7827513,42,-96.62191009521484
1695687269.5828228,43,-135.15371704101562
1695687276.8235204,44,6.6272125244140625
1695687283.2882488,45,-2.0936481952667236
1695687288.2406332,46,-79.705078125
1695687295.653179,47,-41.69295883178711
1695687302.3659694,48,19.59804916381836
1695687306.117033,49,-9.878421783447266
1695687311.7701535,50,4.495988845825195
1695687319.4331799,51,-120.96620178222656
1695687325.5652494,52,-203.34523010253906
1695687333.3460293,53,-121.98606872558594
1695687339.73979,54,-58.540382385253906
1695687348.3611844,55,171.56954956054688
1695687354.120251,56,101.72935485839844
1695687360.4411695,57,-59.06642150878906
1695687371.2279708,58,65.68531799316406
1695687379.5701265,59,78.43522644042969
1695687386.9966164,60,219.833984375
1695687395.410578,61,57.86266326904297
1695687402.1768746,62,-37.12261962890625
1695687407.1584523,63,-73.14646911621094
1695687412.3850932,64,-19.30669403076172
1695687422.0057535,65,18.310768127441406
1695687428.999983,66,16.594486236572266
1695687437.2343585,67,-223.45062255859375
1695687445.0852766,68,-233.56826782226562
1695687452.243584,69,-175.63925170898438
1695687459.255366,70,-143.31301879882812
1695687465.929503,71,117.2266845703125
1695687473.7207167,72,85.14457702636719
1695687482.1925824,73,23.99795913696289
1695687491.628406,74,32.445945739746094
1695687501.1872458,75,105.31938171386719
1695687508.3527853,76,-34.811920166015625
1695687515.3096757,77,101.68423461914062
1695687523.223221,78,-79.47775268554688
1695687532.1927056,79,132.841552734375
1695687541.9408896,80,26.186901092529297
1695687551.0050983,81,-56.032432556152344
1695687563.0069578,82,-40.567955017089844
1695687574.0005293,83,-47.90269470214844
1695687584.469932,84,-54.595245361328125
1695687594.7707782,85,-54.547027587890625
1695687606.3827224,86,-87.0653076171875
1695687613.2629476,87,-110.81895446777344
1695687624.3203013,88,-25.633682250976562
1695687634.70412,89,-22.420866012573242
1695687643.9954488,90,-51.48621368408203
1695687655.3747694,91,59.34102249145508
1695687663.2076242,92,94.65740203857422
1695687671.0132205,93,-1.2757110595703125
1695687682.4742606,94,25.108612060546875
1695687691.441301,95,29.81539535522461
1695687700.24751,96,58.926109313964844
1695687707.7996855,97,-100.95406341552734
1695687716.7531812,98,96.29861450195312
1695687725.539822,99,13.34837532043457
1695687735.285727,100,3.0689258575439453
1695687744.140407,101,32.62529373168945
1695687755.361396,102,-54.84203338623047
1695687764.7506852,103,-43.933753967285156
1695687772.5266197,104,-77.2850341796875
1695687783.0164366,105,-27.91494369506836
1695687793.7849526,106,-126.46415710449219
1695687804.3211513,107,-101.03022003173828
1695687813.1092024,108,-111.07611846923828
1695687823.4594474,109,89.59600067138672
1695687833.5027733,110,-147.47946166992188
1695687845.9883227,111,47.76068878173828
