Wall time,Step,Value
1695703922.823549,93,-4.092529296875
1695703940.3233464,94,13.309554100036621
1695703948.7101388,95,25.75672149658203
1695703954.2622101,96,-3.069554090499878
1695703962.3838725,97,9.601068496704102
1695703972.6517022,98,12.157814025878906
1695703981.9639654,99,85.94172668457031
1695703989.891159,100,8.920411109924316
1695703994.4676285,101,53.46329116821289
1695704003.5758777,102,119.6951904296875
1695704012.6634743,103,109.60198974609375
1695704018.8074965,104,-52.61634063720703
1695704026.0652108,105,72.6244125366211
1695704033.690257,106,110.59684753417969
1695704042.394956,107,93.09405517578125
1695704050.8336482,108,54.542991638183594
1695704060.0630765,109,101.32708740234375
1695704067.0405693,110,103.13870239257812
1695704074.5810206,111,126.45565795898438
1695704083.9585917,112,45.77879333496094
1695704093.2709813,113,81.12206268310547
1695704101.5581691,114,88.55661010742188
1695704109.1091335,115,103.40033721923828
1695704117.3433495,116,47.85693359375
1695704123.6009095,117,-23.62257194519043
1695704130.6878433,118,168.8373260498047
1695704136.4745789,119,-0.008104960434138775
1695704145.5180812,120,71.80497741699219
1695704152.529177,121,143.87863159179688
1695704161.3752372,122,126.12080383300781
1695704168.0862296,123,113.90829467773438
1695704178.307819,124,122.16240692138672
1695704186.363519,125,78.26769256591797
1695704194.3342397,126,123.49034118652344
1695704202.207238,127,79.76300048828125
1695704209.7133322,128,155.21897888183594
1695704218.6086302,129,82.29413604736328
1695704228.5349624,130,143.34793090820312
1695704239.213297,131,33.79887771606445
1695704246.464406,132,-48.75318145751953
1695704342.6908216,133,98.0360107421875
1695704349.4806218,134,121.27018737792969
1695704358.7817552,135,49.627647399902344
1695704370.2625644,136,92.24290466308594
1695704380.427475,137,100.43367767333984
1695704388.135252,138,122.25747680664062
1695704395.5192738,139,101.74171447753906
1695704402.7274573,140,49.338470458984375
1695704410.6479647,141,115.2271957397461
1695704419.6018362,142,120.94270324707031
1695704427.691499,143,66.26029205322266
1695704434.34833,144,33.723060607910156
1695704441.3470256,145,114.29857635498047
1695704446.6671338,146,36.253150939941406
1695704453.7120116,147,101.6806869506836
1695704460.7736225,148,72.82695770263672
1695704468.8643167,149,75.9239501953125
1695704475.8021607,150,151.36624145507812
1695704482.1571863,151,143.91326904296875
1695704485.9120402,152,10.323399543762207
1695704489.8032303,153,7.190671443939209
1695704493.9209707,154,12.885185241699219
1695704498.0149093,155,38.51546096801758
1695704505.1294668,156,114.50003814697266
1695704509.3746831,157,18.369226455688477
1695704515.0623186,158,158.24900817871094
1695704521.8864088,159,149.34332275390625
1695704529.6368778,160,89.7913589477539
1695704536.1439092,161,70.17513275146484
1695704543.5426583,162,189.12400817871094
1695704551.8132553,163,80.16412353515625
1695704557.9738014,164,120.30293273925781
1695704565.2077293,165,133.39437866210938
1695704573.1592484,166,74.81319427490234
1695704579.640309,167,144.2871551513672
1695704587.944065,168,151.75
1695704594.3490446,169,141.2099609375
1695704602.0574124,170,26.68225860595703
1695704610.0305402,171,27.012203216552734
1695704616.3564615,172,122.88113403320312
1695704622.85367,173,136.04153442382812
1695704630.934517,174,111.00240325927734
1695704639.8857136,175,103.00926971435547
1695704647.8218,176,153.42550659179688
1695704656.7944171,177,89.51188659667969
1695704666.169109,178,109.96258544921875
1695704675.8677506,179,98.19998168945312
1695704685.8631027,180,84.6772689819336
1695704696.1377578,181,23.068252563476562
1695704704.3134546,182,116.46955871582031
1695704713.2141366,183,87.0849838256836
1695704720.9579465,184,135.82376098632812
1695704729.3031528,185,120.17467498779297
1695704737.3082485,186,133.53976440429688
1695704744.3709998,187,132.41583251953125
1695704751.2953997,188,65.38377380371094
1695704759.5262945,189,83.25260162353516
1695704766.3902867,190,67.90736389160156
1695704773.7893407,191,116.34414672851562
1695704781.0285528,192,105.08497619628906
1695704788.5824819,193,114.7898178100586
1695704795.7959065,194,100.09954071044922
1695704803.476974,195,139.84593200683594
1695704812.4173033,196,106.10037994384766
1695704820.497893,197,82.335693359375
1695704830.2133243,198,91.03375244140625
1695704838.5580056,199,49.30341720581055
1695704845.4121854,200,13.685028076171875
1695704852.7807605,201,65.15045928955078
1695704859.7154844,202,234.68392944335938
1695704866.5976367,203,103.55731201171875
1695704874.4524126,204,195.05789184570312
1695704882.394617,205,71.48912811279297
1695704888.7463348,206,221.6666259765625
1695704897.3389225,207,38.545066833496094
1695704904.2317598,208,251.29092407226562
1695704910.7246006,209,108.63988494873047
1695704917.5043173,210,231.12257385253906
1695704926.860666,211,74.87175750732422
1695704934.9684584,212,68.51236724853516
1695704942.6624324,213,104.47957611083984
1695704951.3884237,214,51.4807243347168
1695704959.3172736,215,61.263450622558594
1695704967.0219128,216,85.17681884765625
1695704975.150243,217,96.011474609375
1695704982.7253993,218,97.72761535644531
1695704990.4101756,219,96.98211669921875
1695704998.0089016,220,203.7366943359375
1695705006.1097755,221,26.275575637817383
1695705013.3023508,222,157.17828369140625
1695705018.517302,223,76.7472915649414
1695705024.2343228,224,-32.089778900146484
1695705032.853617,225,132.27047729492188
1695705041.5909657,226,140.74737548828125
1695705046.7644844,227,218.95242309570312
1695705052.4402354,228,179.71730041503906
1695705062.9724586,229,83.78865814208984
1695705070.6405191,230,54.98405456542969
1695705078.8917346,231,154.90293884277344
1695705086.0492477,232,83.45014953613281
1695705093.460295,233,144.3668670654297
1695705101.198523,234,37.871421813964844
1695705109.817062,235,145.96380615234375
1695705118.9798748,236,57.01516342163086
1695705128.531796,237,205.24264526367188
1695705136.9421258,238,192.96661376953125
1695705144.772598,239,111.27423095703125
1695705153.1363094,240,148.44639587402344
1695705161.8889606,241,96.15214538574219
1695705167.9242978,242,143.1029510498047
1695705174.9777536,243,40.506126403808594
1695705180.1955512,244,111.39451599121094
1695705185.3600428,245,159.5266876220703
1695705192.1819413,246,94.55543518066406
1695705197.712539,247,229.30677795410156
1695705202.5478287,248,20.880496978759766
1695705207.451149,249,17.271821975708008
1695705214.6184876,250,70.57699584960938
1695705220.4167356,251,217.82168579101562
1695705226.3964324,252,138.25221252441406
1695705232.3026986,253,197.74468994140625
1695705240.6451895,254,80.95745849609375
1695705249.9325607,255,108.73503112792969
1695705257.2006428,256,70.14208984375
1695705264.8174257,257,243.14361572265625
1695705273.0812058,258,95.29398345947266
1695705278.4590209,259,147.64231872558594
1695705286.2492323,260,182.50125122070312
1695705293.9213727,261,229.56822204589844
1695705299.7376206,262,141.78240966796875
1695705305.5910697,263,96.57258605957031
1695705311.0926454,264,113.38652038574219
1695705316.2447224,265,113.6285400390625
1695705324.9438875,266,177.1985626220703
1695705332.1527212,267,87.08396911621094
1695705340.8600147,268,60.02743148803711
1695705346.3954859,269,40.34367752075195
1695705352.431652,270,151.95118713378906
1695705357.9951458,271,40.24224090576172
1695705366.4260626,272,81.9976577758789
1695705373.9258852,273,85.54268646240234
1695705381.5699863,274,138.5015106201172
1695705389.4619339,275,126.07537841796875
1695705396.8536818,276,99.84696197509766
1695705404.7513719,277,97.65239715576172
1695705411.147164,278,96.82244873046875
1695705418.9591048,279,126.79148864746094
1695705423.2004216,280,155.08526611328125
1695705430.7366889,281,166.29051208496094
1695705437.8698049,282,162.26351928710938
1695705444.6957517,283,6.684291839599609
1695705449.0368683,284,8.95895004272461
1695705457.1660843,285,99.52937316894531
1695705462.6620667,286,236.26031494140625
1695705468.8911247,287,229.69424438476562
1695705475.36202,288,97.29395294189453
1695705484.0173001,289,70.96247100830078
1695705491.6328804,290,120.68989562988281
1695705500.061162,291,114.65182495117188
1695705507.028341,292,253.2939453125
1695705515.8016553,293,181.29391479492188
1695705525.7220566,294,123.93881225585938
1695705535.318412,295,246.9755401611328
1695705544.5008337,296,107.38263702392578
1695705556.273543,297,74.59056854248047
1695705566.9292798,298,101.11212158203125
1695705575.0321498,299,96.46527099609375
