Wall time,Step,Value
1695692861.5463378,0,-171.98013305664062
1695692864.1829824,1,-180.25033569335938
1695692867.1730504,2,-129.49598693847656
1695692871.9620497,3,-132.42027282714844
1695692876.256502,4,-133.4250030517578
1695692879.602834,5,-115.12446594238281
1695692882.5872738,6,-191.29029846191406
1695692885.8974292,7,-121.1371841430664
1695692889.1148744,8,-143.38082885742188
1695692892.1216576,9,-125.41368865966797
1695692894.8679256,10,-140.84243774414062
1695692898.0559855,11,-172.7326202392578
1695692902.2754238,12,-86.11415100097656
1695692906.6589167,13,-109.93273162841797
1695692910.1390145,14,-113.86019897460938
1695692912.8886654,15,-116.19866943359375
1695692915.713114,16,-60.79762649536133
1695692918.5946023,17,-88.87298583984375
1695692921.5068874,18,-82.46643829345703
1695692926.3681781,19,-94.10452270507812
1695692929.3279629,20,-113.77983856201172
1695692932.971747,21,-126.30987548828125
1695692935.7828717,22,-118.60171508789062
1695692938.5919805,23,-48.24269104003906
1695692941.8778167,24,-88.64996337890625
1695692944.9400961,25,-91.39315032958984
1695692947.9372003,26,-45.1923942565918
1695692950.9378376,27,-127.71315002441406
1695692954.0253828,28,-37.1479377746582
1695692957.1847973,29,-46.17674255371094
1695692962.3946705,30,-10.788162231445312
1695692965.1553502,31,-18.65683364868164
1695692968.0066562,32,-15.819308280944824
1695692972.358437,33,-13.824139595031738
1695692975.3744557,34,10.112298011779785
1695692979.5765538,35,-7.111589431762695
1695692985.119058,36,-59.56570816040039
1695692991.0888243,37,-40.83323669433594
1695692996.7315936,38,-73.46529388427734
1695692999.9728835,39,-100.04373168945312
1695693003.543967,40,-130.44622802734375
1695693008.9412444,41,4.472990036010742
1695693014.7109256,42,-24.859352111816406
1695693023.2146428,43,9.639762878417969
1695693031.0566373,44,2.2015037536621094
1695693037.9998782,45,-187.23410034179688
1695693043.5508497,46,-43.16786193847656
1695693050.912464,47,-120.77190399169922
1695693054.8169818,48,-29.318389892578125
1695693061.3313906,49,-133.70188903808594
1695693065.509266,50,-94.71650695800781
1695693070.6567528,51,-120.18820190429688
1695693077.8213975,52,62.29729080200195
1695693084.922229,53,-30.097742080688477
1695693093.753237,54,62.44941711425781
1695693100.8230417,55,-2.838226318359375
1695693107.5791368,56,-3.9137725830078125
1695693113.8542497,57,-66.0965805053711
1695693120.1107347,58,-189.67254638671875
1695693128.777825,59,49.86348342895508
1695693137.612922,60,81.15744018554688
1695693144.1497884,61,155.51551818847656
1695693151.481531,62,52.9600944519043
1695693159.5411427,63,122.07508850097656
1695693168.1456096,64,84.18292236328125
1695693177.9292598,65,80.65901184082031
1695693185.3732736,66,0.5522384643554688
1695693194.143707,67,114.2597427368164
1695693200.7700837,68,98.21485137939453
1695693205.8418758,69,-12.669511795043945
1695693211.6439662,70,28.532203674316406
1695693219.3090816,71,88.91312408447266
1695693226.5182366,72,125.23933410644531
1695693234.1746855,73,173.409912109375
1695693245.6603763,74,52.69319534301758
1695693253.6719456,75,-92.76614379882812
1695693262.2137315,76,-11.486541748046875
1695693270.3910677,77,-80.19076538085938
1695693279.9644847,78,85.25675964355469
1695693290.1176608,79,64.58248901367188
1695693300.175905,80,117.80093383789062
1695693311.5771403,81,52.10001754760742
1695693320.8298252,82,34.05276107788086
1695693329.1335862,83,74.80736541748047
1695693337.829904,84,81.62349700927734
1695693343.0510392,85,17.228103637695312
1695693351.0450404,86,147.8667449951172
1695693360.4816132,87,-16.6452579498291
1695693369.7905002,88,15.79676628112793
1695693375.1958644,89,-35.62469482421875
1695693382.0613055,90,176.49427795410156
1695693390.253372,91,126.81243133544922
1695693398.0232012,92,126.12410736083984
1695693405.727371,93,60.97024917602539
1695693413.7963262,94,120.28748321533203
1695693421.9460351,95,46.107242584228516
1695693429.7011747,96,146.18638610839844
1695693438.6028917,97,34.81387710571289
1695693447.8026607,98,132.9478302001953
1695693455.148027,99,124.22999572753906
1695693461.9838731,100,91.37349700927734
1695693470.2351582,101,58.3281135559082
1695693478.9749644,102,92.9425048828125
1695693485.8673553,103,100.576904296875
1695693494.9425485,104,151.41183471679688
1695693502.773717,105,52.900115966796875
1695693512.1995044,106,46.20333480834961
1695693519.397867,107,97.774658203125
1695693528.6989605,108,70.10914611816406
1695693538.9655805,109,68.48621368408203
1695693551.3950186,110,80.24568176269531
1695693560.2823348,111,12.559383392333984
1695693568.590919,112,121.26486206054688
1695693579.515006,113,100.79450988769531
1695693588.301652,114,111.1785659790039
1695693599.8689628,115,99.81188201904297
1695693608.1494749,116,-3.04888916015625
1695693617.1028109,117,7.927398681640625
1695693624.2215433,118,52.590057373046875
1695693632.358703,119,117.80973815917969
1695693640.3250618,120,140.79515075683594
1695693647.6880543,121,191.06741333007812
1695693656.2857742,122,130.29302978515625
1695693664.4363823,123,172.7825164794922
1695693672.2680376,124,70.14164733886719
1695693679.6472201,125,83.55397033691406
1695693687.7499058,126,125.96629333496094
1695693695.419539,127,-21.749725341796875
1695693702.9058657,128,93.51370239257812
1695693711.8664496,129,131.4603271484375
1695693720.2199645,130,115.77928161621094
1695693726.3276324,131,167.3922576904297
1695693734.7357118,132,114.77789306640625
1695693743.2400937,133,149.2132568359375
1695693750.1216512,134,46.96672058105469
1695693759.108004,135,77.37835693359375
1695693766.2739315,136,94.0038833618164
1695693772.5695171,137,104.82642364501953
1695693780.6691968,138,231.93728637695312
1695693787.2889376,139,248.75775146484375
1695693793.9625635,140,69.93144226074219
1695693800.396166,141,81.21955871582031
1695693807.5961025,142,248.221923828125
1695693813.3528516,143,10.346606254577637
1695693818.6162953,144,120.91288757324219
1695693824.4237342,145,249.58477783203125
1695693828.8010802,146,127.06145477294922
1695693833.2385967,147,0.9552707672119141
1695693838.0877662,148,206.8997802734375
1695693843.0727005,149,267.2198181152344
1695693848.3747227,150,104.20301818847656
1695693854.2400393,151,130.05007934570312
1695693859.56592,152,243.0903778076172
1695693865.128903,153,-28.98160171508789
1695693891.954916,154,87.97126007080078
1695693897.6002054,155,208.85403442382812
1695693904.2055876,156,188.18870544433594
1695693910.133103,157,234.38095092773438
1695693915.4269786,158,228.90365600585938
1695693920.4598112,159,-81.5494613647461
1695693925.9367242,160,207.20220947265625
1695693932.2672837,161,234.74935913085938
1695693938.7868915,162,-48.759613037109375
1695693945.0611062,163,198.38392639160156
1695693950.668966,164,236.61912536621094
1695693955.699842,165,238.99183654785156
1695693961.9021084,166,251.5692901611328
1695693967.5594923,167,118.47581481933594
1695693973.139221,168,249.41673278808594
1695693978.951138,169,90.76235961914062
1695693984.1120653,170,240.7266845703125
1695693989.5921261,171,210.52978515625
1695693994.213412,172,107.49503326416016
1695693999.437696,173,89.92871856689453
1695694005.7019908,174,238.34600830078125
1695694012.057551,175,-43.460655212402344
1695694017.9329498,176,252.2406005859375
1695694023.8861437,177,246.8436737060547
1695694031.1031704,178,-115.94035339355469
1695694041.3474174,179,-41.272586822509766
1695694049.5277069,180,199.40696716308594
1695694062.6903563,181,156.01510620117188
1695694071.0470433,182,10.548660278320312
1695694079.9143584,183,5.683269500732422
1695694089.8356807,184,-85.96142578125
1695694101.3556695,185,-23.219223022460938
1695694108.473424,186,-23.966293334960938
1695694117.7383971,187,-20.48566436767578
1695694128.8417695,188,-62.13689422607422
1695694137.613622,189,-81.00382232666016
1695694148.8088274,190,-10.9449462890625
1695694157.4889417,191,-64.11979675292969
1695694164.7725952,192,237.32162475585938
1695694173.0718188,193,58.981964111328125
1695694180.8626745,194,-47.219085693359375
1695694189.5383115,195,-71.7238998413086
1695694197.0979297,196,-71.55329895019531
1695694204.3806481,197,280.54827880859375
1695694210.9960995,198,69.66299438476562
1695694220.208032,199,-57.873695373535156
1695694228.347116,200,125.92166137695312
1695694238.5778651,201,-58.94068908691406
