Wall time,Step,Value
1695702275.0479608,0,10.86486530303955
1695702278.3657014,1,11.970588684082031
1695702281.4372396,2,18.478260040283203
1695702284.5867271,3,22.66666603088379
1695702287.513839,4,22.55555534362793
1695702290.5260086,5,26.882352828979492
1695702293.5833,6,33.30769348144531
1695702296.4734786,7,37.6363639831543
1695702299.198158,8,33.91666793823242
1695702302.01045,9,34.07692337036133
1695702305.0255587,10,34.41666793823242
1695702308.186176,11,47.44444274902344
1695702311.0027678,12,37.45454406738281
1695702313.7871819,13,38.3636360168457
1695702316.5845234,14,50.125
1695702319.653745,15,69.28571319580078
1695702322.6127744,16,42.29999923706055
1695702325.4552457,17,63.0
1695702328.5097275,18,96.0
1695702331.7498379,19,60.125
1695702334.7666945,20,82.4000015258789
1695702338.2378266,21,103.0
1695702341.4760094,22,66.14286041259766
1695702344.3299477,23,68.66666412353516
1695702347.2567985,24,71.16666412353516
1695702350.3658805,25,80.0
1695702353.0855098,26,81.0
1695702356.106187,27,79.83333587646484
1695702359.121653,28,100.0
1695702362.167291,29,112.80000305175781
1695702365.0542965,30,83.4000015258789
1695702368.300249,31,98.19999694824219
1695702371.1201956,32,82.19999694824219
1695702373.9008803,33,92.0
1695702377.0014431,34,112.5
1695702379.97126,35,120.5
1695702383.1722083,36,102.75
1695702385.9858663,37,112.0
1695702388.7224803,38,137.0
1695702391.8029804,39,114.5
1695702395.7387853,40,121.5
1695702398.8958855,41,101.0
1695702401.73007,42,177.0
1695702405.016303,43,188.0
1695702408.1930275,44,164.0
1695702411.3805358,45,154.3333282470703
1695702414.5506942,46,200.6666717529297
1695702417.9944444,47,237.0
1695702421.2947252,48,197.3333282470703
1695702424.489621,49,247.5
1695702427.9737475,50,250.0
1695702431.4731445,51,264.5
1695702434.8047087,52,141.6666717529297
1695702438.4887803,53,201.3333282470703
1695702443.942775,54,379.0
1695702448.520481,55,389.0
1695702452.350821,56,551.0
1695702456.0398607,57,896.0
1695702459.6268625,58,537.0
1695702463.4775054,59,935.0
1695702467.3416955,60,603.5
1695702471.1860523,61,550.0
1695702474.8331778,62,1000.0
1695702478.830018,63,659.5
1695702484.6240146,64,1000.0
1695702489.4082508,65,1000.0
1695702493.653209,66,1000.0
1695702498.1684322,67,1000.0
1695702501.4022474,68,1000.0
1695702504.827542,69,1000.0
1695702509.1060834,70,1000.0
1695702512.8295598,71,1000.0
1695702516.2301874,72,1000.0
1695702519.7264879,73,1000.0
1695702523.4362547,74,1000.0
1695702527.497356,75,1000.0
1695702530.742432,76,1000.0
1695702533.7184014,77,435.0
1695702537.2842374,78,1000.0
1695702541.0483613,79,1000.0
1695702547.0199645,80,1000.0
1695702551.2731395,81,1000.0
1695702554.6322396,82,1000.0
1695702558.5906081,83,1000.0
1695702562.3941529,84,647.5
1695702566.2675009,85,1000.0
1695702570.215266,86,1000.0
1695702574.5241861,87,1000.0
1695702577.9252405,88,1000.0
1695702581.4132283,89,957.0
1695702585.3583903,90,1000.0
1695702588.8426974,91,1000.0
1695702592.2108366,92,1000.0
1695702596.340225,93,578.0
1695702600.1811152,94,1000.0
1695702604.083322,95,1000.0
1695702607.607698,96,568.0
1695702610.9031677,97,419.0
1695702614.6497295,98,612.5
1695702617.7155044,99,1000.0
