Wall time,Step,Value
1695683506.7742896,0,-694.2947998046875
1695683510.0394483,1,-938.5826416015625
1695683513.3449051,2,-837.07421875
1695683516.5788443,3,-947.8145751953125
1695683519.8459675,4,-960.3638305664062
1695683523.1799164,5,-1033.468994140625
1695683526.4540863,6,-854.3397216796875
1695683529.8118033,7,-899.10595703125
1695683533.4217322,8,-965.7305297851562
1695683536.7208564,9,-904.673583984375
1695683540.2061515,10,-685.7593994140625
1695683543.9431396,11,-745.4427490234375
1695683547.2280965,12,-625.1688232421875
1695683550.5299573,13,-623.784912109375
1695683553.7985537,14,-591.1972045898438
1695683557.2406518,15,-451.6725769042969
1695683560.8167393,16,-487.0910949707031
1695683564.241534,17,-521.923583984375
1695683567.529338,18,-538.6753540039062
1695683570.8452387,19,-522.0037841796875
1695683574.2136605,20,-532.2661743164062
1695683577.530394,21,-513.1814575195312
1695683580.840848,22,-505.1400146484375
1695683584.0902524,23,-442.5630187988281
1695683587.5532818,24,-496.1746520996094
1695683590.8479457,25,-458.08721923828125
1695683594.1095831,26,-480.6484680175781
1695683597.5316753,27,-515.5381469726562
1695683600.9545228,28,-370.5890197753906
1695683604.450586,29,-452.98980712890625
1695683608.239226,30,-427.60968017578125
1695683611.6237233,31,-367.2240295410156
1695683614.9123785,32,-331.0887145996094
1695683618.2862732,33,-413.3017272949219
1695683621.5464048,34,-307.4295654296875
1695683624.8210294,35,-344.70233154296875
1695683628.1102984,36,-348.70379638671875
1695683631.5312178,37,-223.77679443359375
1695683634.8742964,38,-312.415771484375
1695683638.3218787,39,-231.19668579101562
1695683641.6082795,40,-235.15176391601562
1695683644.900063,41,-302.8729248046875
1695683648.1639605,42,-212.5885467529297
1695683651.4132335,43,-149.2719268798828
1695683654.686674,44,-218.89736938476562
1695683657.8971074,45,-160.14244079589844
1695683661.1688604,46,-237.19650268554688
1695683664.4384503,47,-139.17999267578125
1695683667.6697612,48,-274.06695556640625
1695683670.9419289,49,-214.36471557617188
1695683674.2103767,50,-175.48306274414062
1695683677.5422583,51,-102.66925048828125
1695683680.8055499,52,-164.63467407226562
1695683684.083637,53,-253.58773803710938
1695683687.3121424,54,-34.098472595214844
1695683690.5422482,55,-61.28313446044922
1695683693.8665514,56,-68.78274536132812
1695683697.101751,57,3.933389663696289
1695683700.424088,58,-63.07695770263672
1695683703.8301277,59,-20.071941375732422
1695683707.1003282,60,-127.18155670166016
1695683710.3593729,61,64.34559631347656
1695683713.6369157,62,-0.2803316116333008
1695683716.982666,63,127.73919677734375
1695683720.3142183,64,23.35674285888672
1695683723.6442542,65,15.305389404296875
1695683726.9399354,66,36.61125946044922
1695683730.2440486,67,-61.69340133666992
1695683733.5352821,68,64.23021697998047
1695683736.896832,69,39.93124008178711
1695683740.3008223,70,98.93780517578125
1695683743.5823574,71,145.589599609375
1695683746.8455536,72,80.9817123413086
1695683750.1322942,73,211.922119140625
1695683753.4042575,74,60.04468536376953
1695683756.6577654,75,125.64614868164062
1695683759.9084074,76,73.21914672851562
1695683763.4796102,77,99.48809814453125
1695683766.94403,78,107.95256042480469
1695683770.2344873,79,202.00062561035156
1695683773.494904,80,236.6039581298828
1695683777.0049717,81,304.569091796875
1695683780.3011868,82,286.73870849609375
1695683783.7328002,83,209.651123046875
1695683787.0028715,84,310.167236328125
1695683790.2440202,85,349.0329895019531
1695683793.493548,86,221.20266723632812
1695683796.7406876,87,212.5396728515625
1695683800.043925,88,222.92977905273438
1695683803.3099556,89,191.67758178710938
1695683806.5713522,90,340.1664733886719
1695683809.8455477,91,358.6362609863281
1695683813.0978553,92,339.146484375
1695683816.3479605,93,-41.57752990722656
1695683819.6049492,94,349.59429931640625
1695683822.8548765,95,349.683837890625
1695683826.1267636,96,383.54998779296875
1695683829.3838587,97,447.95361328125
1695683832.668998,98,252.913818359375
1695683835.9447734,99,376.8890380859375
