Wall time,Step,Value
1695710023.71545,0,25.375
1695710024.547452,1,28.733333587646484
1695710025.3974657,2,22.94444465637207
1695710026.205655,3,37.08333206176758
1695710027.0624022,4,33.61538314819336
1695710028.0518827,5,25.352941513061523
1695710029.0205898,6,67.0
1695710029.9802966,7,56.0
1695710030.918508,8,57.14285659790039
1695710032.0781658,9,62.42856979370117
1695710033.1001666,10,58.625
1695710034.0329175,11,87.4000015258789
1695710034.8992565,12,84.5999984741211
1695710035.855256,13,70.33333587646484
1695710036.910542,14,120.0
1695710037.9335432,15,81.0
1695710039.0095446,16,123.75
1695710039.9504395,17,124.0
1695710040.9042022,18,173.3333282470703
1695710041.8759766,19,164.0
1695710042.8199751,20,108.5
1695710043.870689,21,80.5
1695710045.0480757,22,73.5
1695710045.9297252,23,80.0
1695710046.7777257,24,101.80000305175781
1695710047.9282806,25,195.6666717529297
1695710048.964508,26,266.0
1695710049.9592009,27,423.0
1695710051.1005723,28,257.5
1695710059.4514806,29,350.5
1695710060.268482,30,146.5
1695710061.1482189,31,222.5
1695710062.1309748,32,462.0
1695710063.2855203,33,1000.0
1695710064.3737507,34,1000.0
1695710065.4823422,35,1000.0
1695710066.6305625,36,1000.0
1695710067.7393641,37,1000.0
1695710068.8660483,38,1000.0
1695710069.9730473,39,1000.0
1695710071.102047,40,1000.0
1695710072.229148,41,1000.0
1695710073.3839743,42,1000.0
1695710074.4910874,43,1000.0
1695710075.5573614,44,1000.0
1695710076.8233628,45,1000.0
1695710078.0013587,46,1000.0
1695710079.2031834,47,578.0
1695710080.2688832,48,246.5
1695710081.5844316,49,53.75
