Wall time,Step,Value
1695709866.9639213,0,13.0
1695709867.9119196,1,21.105262756347656
1695709868.7307193,2,40.0
1695709869.6002707,3,70.28571319580078
1695709870.3992484,4,54.875
1695709871.2469735,5,40.599998474121094
1695709872.080003,6,105.75
1695709872.891003,7,59.57143020629883
1695709873.712639,8,76.83333587646484
1695709874.5406344,9,87.0
1695709875.4034126,10,81.83333587646484
1695709876.2072825,11,104.25
1695709877.0670776,12,82.0
1695709877.9382615,13,88.19999694824219
1695709878.7721329,14,71.5
1695709879.6039894,15,113.75
1695709880.432987,16,86.4000015258789
1695709881.3793955,17,106.75
1695709882.4497352,18,197.25
1695709883.3434465,19,155.3333282470703
1695709884.2363095,20,154.3333282470703
1695709885.102065,21,137.75
1695709885.962064,22,171.6666717529297
1695709886.8328478,23,185.0
1695709887.855441,24,189.3333282470703
1695709888.8750665,25,418.5
1695709889.8998392,26,683.0
1695709891.006599,27,1000.0
1695709892.1015246,28,1000.0
1695709893.070568,29,171.6666717529297
1695709894.1145682,30,148.0
1695709895.055329,31,240.0
1695709896.3823922,32,694.5
1695709897.238792,33,156.6666717529297
1695709898.0716312,34,222.0
1695709899.0675614,35,262.5
1695709900.24853,36,545.5
1695709901.6543424,37,1000.0
1695709902.7235718,38,1000.0
1695709903.8599312,39,1000.0
1695709904.9558227,40,1000.0
1695709906.0290198,41,1000.0
1695709906.8757136,42,70.71428680419922
1695709908.351884,43,1000.0
1695709909.496915,44,1000.0
1695709910.6046817,45,1000.0
1695709911.6946483,46,1000.0
1695709912.7974746,47,1000.0
1695709913.8938482,48,1000.0
1695709915.0321429,49,1000.0
