Wall time,Step,Value
1695683506.7822778,0,5000.0
1695683510.0514753,1,10000.0
1695683513.3489063,2,15000.0
1695683516.5868814,3,20000.0
1695683519.853942,4,25000.0
1695683523.1839716,5,30000.0
1695683526.4660666,6,35000.0
1695683529.8197725,7,40000.0
1695683533.4297314,8,45000.0
1695683536.7251096,9,50000.0
1695683540.2141268,10,55000.0
1695683543.951145,11,60000.0
1695683547.2360654,12,65000.0
1695683550.5339243,13,70000.0
1695683553.8065178,14,75000.0
1695683557.2486522,15,80000.0
1695683560.8247418,16,85000.0
1695683564.2495341,17,90000.0
1695683567.537324,18,95000.0
1695683570.8532062,19,100000.0
1695683574.2216606,20,105000.0
1695683577.538359,21,110000.0
1695683580.8528545,22,115000.0
1695683584.098249,23,120000.0
1695683587.5612516,24,125000.0
1695683590.8559115,25,130000.0
1695683594.117552,26,135000.0
1695683597.5316753,27,140000.0
1695683600.966495,28,145000.0
1695683604.4585862,29,150000.0
1695683608.247241,30,155000.0
1695683611.6277351,31,160000.0
1695683614.9203558,32,165000.0
1695683618.2902744,33,170000.0
1695683621.554409,34,175000.0
1695683624.8250337,35,180000.0
1695683628.1183004,36,185000.0
1695683631.5392418,37,190000.0
1695683634.8822975,38,195000.0
1695683638.3298643,39,200000.0
1695683641.6122463,40,205000.0
1695683644.908063,41,210000.0
1695683648.1759796,42,215000.0
1695683651.4212368,43,220000.0
1695683654.6946454,44,225000.0
1695683657.9091272,45,230000.0
1695683661.1768668,46,235000.0
1695683664.4464567,47,240000.0
1695683667.677727,48,245000.0
1695683670.9539275,49,250000.0
1695683674.2183836,50,255000.0
1695683677.5462341,51,260000.0
1695683680.8095195,52,265000.0
1695683684.0916266,53,270000.0
1695683687.320139,54,275000.0
1695683690.5502453,55,280000.0
1695683693.874838,56,285000.0
1695683697.1097672,57,290000.0
1695683700.4282625,58,295000.0
1695683703.8351216,59,300000.0
1695683707.1083431,60,305000.0
1695683710.3653734,61,310000.0
1695683713.6459174,62,315000.0
1695683716.988634,63,320000.0
1695683720.3212304,64,325000.0
1695683723.6502664,65,330000.0
1695683726.946935,66,335000.0
1695683730.2520497,67,340000.0
1695683733.5422719,68,345000.0
1695683736.9038134,69,350000.0
1695683740.307827,70,355000.0
1695683743.5913563,71,360000.0
1695683746.8515491,72,365000.0
1695683750.1402578,73,370000.0
1695683753.412254,74,375000.0
1695683756.6657774,75,380000.0
1695683759.914376,76,385000.0
1695683763.4846132,77,390000.0
1695683766.9510374,78,395000.0
1695683770.24249,79,400000.0
1695683773.5028834,80,405000.0
1695683777.0129929,81,410000.0
1695683780.3092058,82,415000.0
1695683783.7367923,83,420000.0
1695683787.0108392,84,425000.0
1695683790.2479851,85,430000.0
1695683793.501558,86,435000.0
1695683796.748686,87,440000.0
1695683800.0519419,88,445000.0
1695683803.3220131,89,450000.0
1695683806.5793607,90,455000.0
1695683809.8575816,91,460000.0
1695683813.109871,92,465000.0
1695683816.3559587,93,470000.0
1695683819.6129158,94,475000.0
1695683822.862886,95,480000.0
1695683826.1347597,96,485000.0
1695683829.3918958,97,490000.0
1695683832.672956,98,495000.0
1695683835.9527404,99,500000.0
