Wall time,Step,Value
1695697881.7626195,0,-240.7898712158203
1695697884.3168478,1,-159.0863037109375
1695697887.0077562,2,-275.97705078125
1695697889.7199125,3,-212.8258514404297
1695697892.3642027,4,-123.075439453125
1695697895.0392952,5,-123.43033599853516
1695697897.6288204,6,-97.99080657958984
1695697900.2326024,7,-185.11085510253906
1695697902.8122528,8,-178.33926391601562
1695697905.4790707,9,-141.37283325195312
1695697908.145315,10,-133.79263305664062
1695697910.8463926,11,-142.34315490722656
1695697913.5508876,12,-249.40228271484375
1695697916.334887,13,-145.76889038085938
1695697920.0490024,14,-133.74093627929688
1695697922.6989224,15,-146.41329956054688
1695697925.560556,16,-128.9817352294922
1695697928.2866728,17,-155.05418395996094
1695697931.060779,18,-103.95249938964844
1695697933.8095381,19,-142.8209228515625
1695697936.5720015,20,-142.92495727539062
1695697939.200942,21,-121.41886901855469
1695697941.8457901,22,-80.19061279296875
1695697944.6597145,23,-100.81393432617188
1695697947.3135893,24,-105.6565170288086
1695697950.054553,25,-132.5951385498047
1695697952.6274097,26,-130.10592651367188
1695697955.5172057,27,-102.09920501708984
1695697959.6458018,28,69.78359985351562
1695697962.22911,29,-82.47969818115234
1695697964.9748533,30,-95.49241638183594
1695697967.9233992,31,-135.47085571289062
1695697970.6889484,32,-125.29341888427734
1695697973.617734,33,-130.9709014892578
1695697976.4686036,34,-145.39263916015625
1695697979.4792504,35,-53.29838562011719
1695697982.3916538,36,-52.154327392578125
1695697985.1608582,37,-96.9733657836914
1695697988.5229895,38,-95.44889068603516
1695697993.8840785,39,-62.526607513427734
1695697997.055676,40,-132.1640167236328
1695698001.3926427,41,-135.0783233642578
1695698005.6088448,42,-106.12881469726562
1695698009.0829968,43,6.911777496337891
1695698013.0751,44,-112.8814697265625
1695698016.7241051,45,-35.425926208496094
1695698020.0857196,46,-54.245758056640625
1695698027.207997,47,-33.29521179199219
1695698031.0565321,48,-8.73833179473877
1695698035.8040679,49,-78.96758270263672
1695698042.8352575,50,-5.811485290527344
1695698051.7385604,51,-20.250709533691406
1695698060.4270034,52,48.328857421875
1695698066.5859466,53,12.76065444946289
1695698071.254735,54,-77.72297668457031
1695698078.143148,55,23.785076141357422
1695698086.8652046,56,47.59016799926758
1695698095.2173073,57,-20.1143798828125
1695698103.1590695,58,-4.347715854644775
1695698108.8016598,59,-5.7538628578186035
1695698111.827733,60,17.490070343017578
1695698116.824771,61,1.4392141103744507
1695698119.6027896,62,-30.480661392211914
1695698125.0533166,63,5.955145359039307
1695698127.8354454,64,-24.37035369873047
1695698134.732679,65,95.75502014160156
1695698137.718347,66,-23.692007064819336
1695698143.2015784,67,-3.1300930976867676
1695698148.5649738,68,-64.52760314941406
1695698151.4869838,69,26.13969612121582
1695698158.6131432,70,6.54119348526001
1695698165.5921052,71,-100.10226440429688
1695698174.3359134,72,48.27113342285156
1695698182.808008,73,-20.621414184570312
1695698193.365943,74,42.405738830566406
1695698202.0778039,75,18.128599166870117
1695698209.1718364,76,1.5159149169921875
1695698216.9538574,77,-2.800567626953125
1695698225.9586906,78,-22.694873809814453
1695698235.3241765,79,77.13928985595703
1695698243.065714,80,30.898880004882812
1695698249.2531724,81,83.43267059326172
1695698255.1932702,82,9.170607566833496
1695698261.3230066,83,4.320676803588867
1695698267.3601325,84,24.50250816345215
1695698273.9410071,85,142.89158630371094
1695698280.8025906,86,99.65745544433594
1695698289.1700842,87,156.05809020996094
1695698294.5203366,88,-15.253562927246094
1695698299.3767176,89,185.68658447265625
1695698305.8651702,90,96.85087585449219
1695698309.978458,91,-17.982810974121094
1695698315.4799488,92,-12.183820724487305
1695698321.5676744,93,-7.277626037597656
1695698328.835184,94,133.3842010498047
1695698335.7901583,95,-5.930351257324219
1695698344.7191834,96,136.5398712158203
1695698357.9912858,97,130.41635131835938
1695698364.8179705,98,-48.668212890625
1695698374.812948,99,60.59737014770508
1695698382.1681776,100,121.8921127319336
1695698389.6673267,101,103.21691131591797
1695698394.9254768,102,-100.93368530273438
1695698400.4043763,103,-57.874053955078125
1695698406.3588681,104,-84.99310302734375
1695698415.768483,105,79.8769760131836
1695698422.8878233,106,28.05144500732422
1695698432.7649856,107,-2.2770233154296875
1695698443.3276813,108,40.262969970703125
1695698451.2793033,109,2.8559799194335938
1695698458.4756575,110,-107.94738006591797
1695698467.0537837,111,69.4898681640625
1695698473.9232085,112,105.75806427001953
1695698481.512633,113,102.14703369140625
1695698492.373428,114,78.83224487304688
1695698500.1332924,115,147.1144256591797
1695698507.5907774,116,64.7879409790039
1695698513.5408394,117,-15.960988998413086
1695698521.2362063,118,89.72291564941406
1695698530.4498138,119,18.485557556152344
1695698539.9389877,120,89.026611328125
1695698548.4840934,121,40.84703063964844
